,Name,Review,Rating,No_of_Reviews,No_of_Followers,Cost,Cuisines,Mean Rating,Mean Reviews,Mean Followers
7746,Squeeze @ The Lime,food packing goodbut food taste worseim disappointed,1.0,1.0,3,650,italian north indian chinese salad,3.27,1.49,2.08
7747,Squeeze @ The Lime,nice ambience buffet lunchquick hot tasty servingssince located inside roads hassle traffic soundmust try dahi paani poori,4.0,4.0,10,650,italian north indian chinese salad,3.27,1.49,2.08
7748,Squeeze @ The Lime,chutney wasnt good taste rest good,3.0,11.0,81,650,italian north indian chinese salad,3.27,1.49,2.08
7749,Squeeze @ The Lime,recently sons birthday squeeze lime amazed food provided limethe staff behaviour good patience staff serve starters niceout food provided gulabjamun dessert hot chocolate sauce starters excellentrest food goodits worth book banquet hall accommodate upto 50 people,5.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7750,Squeeze @ The Lime,much plastic packing 30 whole order plastic covers,2.0,2.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7751,Squeeze @ The Lime,chinese combo street food combo placethe delivey really fasti liked packaged foodit quite sturdy food didnt spillthe food perfectly spiced,4.0,35.0,9,650,italian north indian chinese salad,3.27,1.49,2.08
7752,Squeeze @ The Lime,dessert edible,2.0,2.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7753,Squeeze @ The Lime,ordered platinum combo today requested chef prepare jain included chole bhature sandwich starter manchurian corn dessert malai sandwich salad juice frooti must say taste amazing especially manchurian corn mouth watering malai sandwich chole bhature tasted goodthere restaurants gachibowli veg prepares jain squeeze veg one finest veg restaurants maintains quality service kudos chef dinesh customises order request keep good work,5.0,2.0,0,650,italian north indian chinese salad,3.27,1.49,2.08
7754,Squeeze @ The Lime,amazing birthday party hosted lime excellent food superb service n staff support highly recommend food stay n celebrations,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7755,Squeeze @ The Lime,good experiencefood super ambience also goodwe want visit keep rocking guysthanks hospitalityneed improve washroom property cleand,4.0,34.0,7628,650,italian north indian chinese salad,3.27,1.49,2.08
7756,Squeeze @ The Lime,horrible food noodles called starter basically gobi fried death looked tasted like living oil well life come give scare lifebland horrible highly unhealthy trashnever eat hereworst experiencewish negative starring system,1.0,2.0,3,650,italian north indian chinese salad,3.27,1.49,2.08
7757,Squeeze @ The Lime,awesome packing timely delivery tasty food,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7758,Squeeze @ The Lime,great food always follows cooking instructions,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7759,Squeeze @ The Lime,worst quality taste chat,1.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7760,Squeeze @ The Lime,presentation 5 starsquatity 5 starsprice 5 starstaste 3 starsfreshness 2 starswill try come conclusion,3.0,3.0,12,650,italian north indian chinese salad,3.27,1.49,2.08
7761,Squeeze @ The Lime,food quantity good work bit quality packaging great,5.0,2.0,5,650,italian north indian chinese salad,3.27,1.49,2.08
7762,Squeeze @ The Lime,vada didnt getfry inside everything else good,3.0,1.0,51,650,italian north indian chinese salad,3.27,1.49,2.08
7763,Squeeze @ The Lime,pretty good deal poha cold dry rest food tasty,4.0,3.0,30,650,italian north indian chinese salad,3.27,1.49,2.08
7764,Squeeze @ The Lime,like 10 mins back place kinda okayish considering price range becomes even undesirable dessert probably best part whole course everything else mediocre best atmosphere lack luster even doesnt help yeah exciting places visit,1.0,10.0,10,650,italian north indian chinese salad,3.27,1.49,2.08
7765,Squeeze @ The Lime,spicy vada uncooked disappointing,2.0,4.0,12,650,italian north indian chinese salad,3.27,1.49,2.08
7766,Squeeze @ The Lime,ordered platinum combo requested prepare jain food taste awesomehighly recommended restaurant,4.0,2.0,0,650,italian north indian chinese salad,3.27,1.49,2.08
7767,Squeeze @ The Lime,always loved food never let tummy vegetarians one best options different taste yes hygienic loved,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7768,Squeeze @ The Lime,nice,4.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7769,Squeeze @ The Lime,best service received restaurant food quality tasty customize combo according taste staff professional,5.0,5.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7770,Squeeze @ The Lime,nice,3.0,7.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7771,Squeeze @ The Lime,nice packing good food,4.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7772,Squeeze @ The Lime,good,1.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7773,Squeeze @ The Lime,nice,4.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7774,Squeeze @ The Lime,good food except gulabjamun everything good full pack brunch breakfast platter,4.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7775,Squeeze @ The Lime,food good ordered sizzler nice hot service polite served raj best thing ambiance would totally recommend,5.0,2.0,3,650,italian north indian chinese salad,3.27,1.49,2.08
7776,Squeeze @ The Lime,dinner family vegetable kofta really good along kashmiri roti food awsomeand delicious service really good raj polite professional handling table always take care usit shows always give first priorty customer shows really goodthis one best hotel vegetrainkeep guysraj thank good service,5.0,1.0,3,650,italian north indian chinese salad,3.27,1.49,2.08
7777,Squeeze @ The Lime,yuck,1.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7778,Squeeze @ The Lime,nice tatra pack missing also poha dry undercooked,2.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7779,Squeeze @ The Lime,visited monday night 2 rotis kashmiri mirchi tandoori roti dal makhani overall good restaurant food wise quantity wise good well however surprised see one restaurant,4.0,8.0,53,650,italian north indian chinese salad,3.27,1.49,2.08
7780,Squeeze @ The Lime,love thier seth breakfastgood collection yum food good packaging,5.0,80.0,530,650,italian north indian chinese salad,3.27,1.49,2.08
7781,Squeeze @ The Lime,goid sambar wada fresh,4.0,2.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7782,Squeeze @ The Lime,simply superb,5.0,3.0,4,650,italian north indian chinese salad,3.27,1.49,2.08
7783,Squeeze @ The Lime,love combos,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7784,Squeeze @ The Lime,prepared customised food items suggestion loved taste value money,5.0,4.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7785,Squeeze @ The Lime,food good sufficient quantity,4.0,9.0,5,650,italian north indian chinese salad,3.27,1.49,2.08
7786,Squeeze @ The Lime,rice cooked properly overall good,3.0,1.0,17,650,italian north indian chinese salad,3.27,1.49,2.08
7787,Squeeze @ The Lime,must read went place friends buffet lunch two options welcome drink one pineapple grape natural fruit juices tasted preservatives moving soup manchow soup good waiter forget give us starter served us reminding liked crispy baby corn among 3 varieties starters took 10 mints serve second serve 10 place occupied asked mayo dip waiter giving us left part dip table beside asked chilled water saying dont later one friend asked person gave us chilled water items placed buffet cold even luke warm biryani totally dried rice sticking vessel lot bad experience day,1.0,3.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7788,Squeeze @ The Lime,packing nice food good pineapple ripped perfectly well fresh another thing ordered juice pack u sent water bottle,4.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7789,Squeeze @ The Lime,vada poha good cooked well tetrapack juice chosen given food great,3.0,2.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7790,Squeeze @ The Lime,awesome taste combo juice missing,5.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7791,Squeeze @ The Lime,order items delivered completely,1.0,1.0,0,650,italian north indian chinese salad,3.27,1.49,2.08
7792,Squeeze @ The Lime,hopeless quality manchurianqty less,1.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7793,Squeeze @ The Lime,pongal made tastier would better good ratings well,4.0,9.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7794,Squeeze @ The Lime,food awesome packing also good,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7795,Squeeze @ The Lime,ok eat,3.0,5.0,6,650,italian north indian chinese salad,3.27,1.49,2.08
7796,Squeeze @ The Lime,ordered breakfast food awesome enjoyed specially packaging like flight order delivered time thank,4.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
